set R := R1 R2 R3 R4 R5 R6;
param scenariuszeR : R1 R2 R3 R4 R5 R6 :=
279	0.71499799681536 1.8172158906758 1.13230419268634 1.82470618126915 0.800249179932495 1.57080341157182
280	0.653722115870371 1.81567075451947 1.59120846325544 1.88735115854166 0.769235150720371 1.73358974356328
281	1.03090314317493 1.89808828297073 0.697746596595815 1.72935018179351 0.834930276952562 1.49145201622215
282	0.835249475294498 1.83972096957931 1.10808290275227 1.7765965445229 0.813554729725785 1.64583367635015
283	0.345270051051845 1.85667598024347 1.0989581077124 1.60345563961635 0.371943228618942 1.97610129419992
284	0.750786592719174 1.75163590383441 1.17486900653241 1.79342110789607 1.43464843995902 1.46480129241964
285	0.808620327768994 1.79152777882762 1.31706748393088 1.89884404987235 0.777302294358233 1.59541673840251
286	0.837981642007503 1.89949382539227 1.10549130494403 1.8143515586239 1.03424561706452 1.32689674127289
287	0.803113981830061 1.69733096994232 1.18489409174339 1.64748583825864 1.61057444565361 1.53305465248551
288	0.217765232953945 1.94447204012224 1.20356741161948 1.88193898790366 0.478554364005583 1.47626448078881
289	0.396430879323251 1.73312243948916 1.36309308114098 1.66938478314332 0.546542108500349 1.88738538656373
290	0.937635511212441 1.66127508991375 1.07562389589479 1.92317313510516 0.296810120211124 1.86293133251135
291	0.206268597597377 1.94794766623532 0.936609144349984 1.84228842625578 0.210754406919979 1.53704901827284
292	0.880220429454746 1.73489485340347 1.56969280974006 1.77972171511243 1.51634910800683 1.55455751061946
293	0.315777593967741 1.88904444741204 1.26038746513914 1.84225308961111 0.952663290798807 1.46823429532608
294	0.608718651570674 1.82058781293683 0.935994060236149 1.82982725084258 0.406080068212038 1.63850508492099
295	1.54321401205371 1.65917606861851 0.984397010528966 1.6189081820745 1.06185902425972 1.77705163604989
296	0.948583342683763 1.9732085318911 0.964086247683283 1.70140276290791 0.990527549452486 1.35393796665075
297	1.19932321767366 1.81428832435618 0.937157537126343 1.74300478279818 0.978191783729036 1.5562495980794
298	0.43484524330615 1.80928488175278 1.17892707106887 1.82631324501935 0.262082362692035 1.66698894075873
299	1.12587016829898 1.78882045786455 1.14919746063798 1.7311270302629 1.07719592143593 1.52288576900637
300	0.80920512816849 1.91228555868739 0.987716398454705 1.77959719867178 0.739608448538258 1.5262372389531
301	1.1647082645324 1.75408637166944 1.1036770660886 1.84359964896822 0.491197410314069 1.98264915421198
302	0.230050498149363 1.71203028095646 1.85001045528337 1.72228634717149 1.21098976926401 1.6260760631876
303	0.538072989813 1.88019114898118 0.953637564836122 1.76680301235203 0.80741805069551 1.50681673715615
304	0.786198243294149 1.75237736154825 1.28102968331851 1.64934214798934 1.30107231336683 1.46953870708077
305	1.07625167235904 1.83959169468919 1.12829194246443 1.7070381103803 1.41294570149624 1.37908559999441
306	0.750852787302725 1.87878746137553 0.967061589301932 1.84213905681239 0.464639008733377 1.62660254672097
307	1.90497715778503 1.80315708633003 0.916050201320175 1.69264495567587 1.36626786179795 1.54003648369261
308	0.60086250760095 1.91366382542923 1.4306005046142 1.74020562430225 1.52643968821118 1.28464350245698
309	1.22382155525176 1.80839990676821 0.837399289806772 1.56746214864077 0.959325073394536 1.71942181227683
310	1.87074107239518 1.69836349549857 1.32518813644788 1.76033794304616 1.62594871017713 1.74911747357938
311	1.2912311240601 1.93360141495887 0.908910800160845 1.81960614306306 0.640850170219357 1.64963447866163
312	1.34158029150929 1.67777666551022 1.32679686303933 1.85219184730841 1.32340033069852 1.54618112872408
313	0.453409483414112 1.6738233251914 1.37052743066381 1.9088582025615 0.543753730363592 1.87004316628348
314	1.11331367219622 1.6676425904142 1.65886300024421 1.82154614761794 1.15407899069519 1.66791309513687
315	0.889856325980968 1.80059429956239 1.4448222249691 1.9132546140932 0.872722544607133 1.62035731744082
316	0.922239345499858 1.90876177749685 1.04355549909751 1.74595178930619 0.939978239018078 1.49346740813057
317	1.1806584898537 1.85896248849439 0.497346546255249 1.75285954830098 0.633014985669674 1.56819794449344
318	0.674566253687109 1.47914357222269 1.59321152965198 1.65437816159823 1.45258625421355 1.95046804456911
319	0.767978633756509 1.67877136441526 1.35151257722616 1.73542735235819 1.53715131060086 1.54427252228985
320	0.492836971100651 1.61204624743812 1.51225555067284 1.82599740492544 0.602172228842355 1.77600264577379
321	0.883491747136238 1.67351259747662 1.2301633535167 1.78780227637358 0.820077858098952 1.81710043700009
322	1.71681452618053 1.77267129703123 1.27856996207605 1.95838898820164 1.33686536372135 1.37411736160262
323	1.16953551210333 1.78769520746017 0.975596870495511 1.83296276478735 1.14521344804973 1.51152395435096
324	1.13382865744689 1.8434916915303 0.861364234085206 1.73624204712313 0.749685978918214 1.64493362881843
325	0.744386533534469 1.90035812816372 1.15384561471899 1.77936935771594 0.879867963177901 1.53477554802526
326	0.633078467407877 1.80449197534674 1.37643033433283 1.93681328548383 0.711005015090367 1.58225270411235
327	1.03150174412723 1.8584452440628 0.979152047001753 1.76737291170745 0.598458068566124 1.53074604786978
328	1.0986614287619 1.81671331811228 1.47791242914383 1.73762274710964 1.46548197305085 1.45637767876982
329	1.11593787901526 1.77522803153221 1.17332712889899 1.87379689400755 0.722874895976533 1.68190539475378
330	1.19750065399373 1.90005495882819 0.837442111116208 1.78509259289379 1.03757568720086 1.33637051094195
331	0.729652643617437 1.82762298080906 1.18212656763755 1.8047667022834 0.655709057003089 1.74961123406225
332	0.674690133485884 1.91009848056185 1.51992470294411 1.79092869833292 1.593874305372 1.23549694270451
333	0.791512704417362 1.71026786400922 1.49861028587105 1.66767127765935 1.31243128667935 1.77972624689636
334	0.466652462827915 1.90446367769171 1.34777733225207 1.77111645495607 0.817837798508878 1.32635331761192
335	1.48077772690584 1.7984424633534 1.05844860383865 1.79236988515734 0.820100748466473 1.70500956797095
336	0.804824316761596 1.85350118318332 1.13696841287689 1.73305592208824 1.10413030854618 1.47694689251949
337	0.983834589511794 1.67906967625985 1.58321640850466 1.98087351485236 1.32853037877179 1.48422641695803
338	0.647658270421644 1.85883343398854 1.12013610586889 1.90010133688877 0.460785189604621 1.5778677812995
339	1.10773389050396 1.81896809916797 0.785400363401027 1.85379775057137 0.5606591926122 1.67912654836344
340	0.829159109582028 1.89791864956665 0.919439957843079 1.603014496817 0.888114963614761 1.37306448673494
341	0.689603989201966 1.74541398189604 1.35663006696713 1.60385518211212 1.66244575964283 1.63666261732742
342	0.8277557314453 1.80860419942688 1.7262393744536 1.76284905401395 1.5856223052075 1.44776728019875
343	1.57873729571948 1.89942388982859 1.40053694236232 1.76335817209986 1.93939791903926 1.38269134270686
344	0.605718347559296 1.92113637341435 1.20609421743342 1.83665324291866 1.41944073723159 1.30918439932078
345	1.21248101184127 1.87607836527738 0.685701227703006 1.71343501723599 0.470627523834692 1.79346918463312
346	1.09900905327464 1.68647628950657 1.15665666390848 1.79757906971088 1.08959390409059 1.6868538534376
347	1.19323150801607 1.58828590047788 1.10913026398849 1.68293124454405 0.849240382051753 1.98734087968287
348	0.254969835369602 1.88985659106268 1.07593239461079 1.89654964402559 0.571628736652732 1.48918751910708
349	1.14990126625171 1.90294883737128 0.967482496899564 1.63748118130233 0.969361399276542 1.59262641959382
350	0.783785578352738 1.78773654867704 1.34245266828284 1.76266897824648 1.39731522886095 1.42345974080636
351	0.91609028486647 1.71388388335296 1.45536490536031 1.78973581929749 1.53331681687845 1.48642141357259
352	0.478367690470442 1.74563556071896 1.08297314598654 1.88605509141055 1.08036926002682 1.57698571423753
353	0.725593984061993 1.74737632783527 1.07821740322538 1.73281629067455 0.918850399287864 1.71431093745202
354	0.465408001284553 1.97779639454717 1.4114464189124 1.77239460402776 1.14609132168765 1.26914139521799
355	0.391351769107269 1.8623211361663 1.23821103213936 1.98371910012701 1.10118159806751 1.3523476595358
356	1.4759966493712 1.708872694171 1.27495115529477 1.78317427410845 0.536214297473077 1.85808037508368
357	0.532057469233008 1.72888205969466 1.1085966099912 1.7476784034901 0.749195593867863 1.78578107980495
358	0.828991234763262 1.85802503502168 1.24340842778077 1.86371035841536 0.972514255502918 1.47798354832096
359	0.836435967102481 1.79209729518354 1.47157507204677 1.88988513117657 1.4792852816686 1.40387837273801
360	0.916143367199652 1.79206072155606 1.17447237396946 1.79192821440588 0.773113388500618 1.583163851813
361	0.585099861621916 1.57460313030806 1.49811058596109 1.78958060214633 1.26059673294875 1.82677710498249
362	1.01784388074404 1.67084526432583 1.38138069283546 1.7010494169756 1.341174680516 1.60382540609905
363	0.628840835132487 1.81601635463949 1.14455774190076 1.66991170260231 0.867845428824797 1.68484956820158
364	0.258217319749434 1.78186731030468 1.26663790692322 1.81021425582499 0.513702332431661 1.79217547447066
365	1.00046163152171 1.70204865333454 1.51907282774774 1.79271599069828 1.43768590344578 1.44740062519953
366	0.816778168827784 1.79422569002847 1.18006998636616 1.70333771569861 1.29238037626764 1.51885230546859
367	1.5284028710988 1.86487765413367 1.02163302210715 1.63785751513945 1.65623465671048 1.24325386487873
368	1.26132528941576 1.67858796457744 1.46662983146794 1.86953997022551 0.800446643422221 1.85925215695457
369	1.48152964284355 1.87670455600674 1.19313905447744 1.82877922404506 1.6187214306964 1.22097195878884
370	0.665203203974352 1.83487475260718 1.21278001920053 1.80103327792503 1.2589663027004 1.50450955628315
371	0.468345697486538 1.68481338616898 1.08722893230194 1.74261279219083 0.410529190678586 1.87623360324352
372	1.35448216827697 1.75611615303653 1.50274210200857 1.76717743062447 1.9333805507624 1.33137401219985
373	1.38829907688588 1.81503136480152 0.89257504261946 1.81613031973685 1.21540955408881 1.40272820337779
374	0.251904164939108 1.87318154391964 1.61697260925581 1.80397363097644 1.32304665065559 1.25610326230814
375	0.93790125319575 1.75636118523396 1.07269678841487 1.79158683449193 0.805009045397142 1.66639912551819
376	1.07614474444454 1.69991112990978 1.1686785646753 1.68844967290471 1.68922110420095 1.32633228257129
377	0.668648132134158 1.87606904627885 1.26991514208108 1.80845110251294 0.748201992339242 1.63693226330109
378	0.55815488109427 1.6872698346302 1.60085551113878 1.89075799576878 0.378584611869116 1.99005960292556
379	1.18705129653687 1.91222828002336 0.457592486322453 1.88348581589203 0.640734160999826 1.36240744956115
380	0.331921095491247 1.855476004509 0.769098844358491 1.58190466011967 0.938734354958804 1.57854470206537
381	1.74408219088003 1.67362330466314 1.33068050430302 1.69910330077902 1.75196579422326 1.55725248834335
382	1.03402219072612 1.82577768125779 0.927512227080253 1.7228184831083 0.930006929265483 1.60112449221736
383	0.850483277196624 1.70189300304581 1.26463116990548 1.6115893875358 1.9693652312032 1.48240901231414
384	0.465145013220697 1.60862636274578 1.68520433418604 1.87421729486642 0.664945908090522 1.86630807429423
385	0.626297514830499 1.66009706359146 1.12674050701806 1.78786370476709 0.507695105888373 1.92450080417065
386	1.42135113983793 1.85724822021442 1.04322646141521 1.7666118118585 1.09299469340286 1.45609651753352
387	0.457514376954609 1.8559825257995 1.21401865066807 1.73193168734952 1.40400343385934 1.44810644137652
388	1.33456850178938 1.61925682004368 1.35722626355852 1.69438678307028 1.55499882159445 1.7730694828534
389	0.420018368894334 1.77926270989601 1.23084348577981 1.75526453560471 0.651644521873979 1.66517036736999
390	0.598655667964278 1.64996422834795 1.56311685565306 1.73381581444699 0.886630416367273 1.84285975012157
391	0.276590522657117 1.77851821881508 1.30608999421067 1.74670270180513 0.686544789811012 1.76073736212908
392	1.00031762925019 1.72512111517758 1.0408161748328 1.75565606109922 1.15636768708745 1.63948351632754
393	1.18505196291324 1.73129977986187 0.562332875738522 1.68895297823682 0.334500194008611 1.66358994749563
394	0.221741506683333 1.82185438074047 1.41958464068402 1.83882465059911 0.754388770008739 1.63636086668127
395	0.530406700299407 1.79784871091643 1.30394239656041 1.88435035949973 0.865408469933037 1.65189537199828
396	1.28024339792481 1.83256506586835 0.857154161357804 1.9445606988627 0.856394795222439 1.3582878554342
397	0.389611619548897 1.85812429377248 0.405379389556789 1.37837226160183 0.31696454557096 1.75176866567945
398	0.321973194385252 1.8881783300181 1.28302445477473 1.81202171010753 0.541623911410417 1.48808178207852
399	1.16033148162009 1.68061431351624 1.60562009722499 1.8919584263135 1.49569920380971 1.60112291093998
400	1.38331009437124 1.79679750404333 1.38222477696715 1.82416276879334 0.866829777713015 1.90120074625757
401	0.710567423056638 1.81503762042169 1.39023058861189 1.74919664583344 1.32233690597859 1.35410320111694
402	0.257387589693124 1.72610054071101 1.35929806024883 1.75331135858094 0.85401356157526 1.58717979055912
403	1.54696782522912 1.79348539592722 0.917932741034341 1.49448541377263 1.77308633816208 1.51243749584582
404	1.22260320418689 1.76220460334157 0.892133074337295 1.7368638730631 0.757465016218805 1.65754553558977
405	1.31644976984477 1.89421423116478 1.15418919954813 1.9290207895229 1.46918368387977 1.28351413012951
406	0.775898191984616 1.86404242665709 0.93015777869581 1.7256387033599 1.07933991439514 1.49536860708014
407	0.781454407371567 1.86386087796339 1.11238194967169 1.77129849075297 1.29051789178158 1.32744725379381
408	1.01905073377786 1.78398716250006 1.23749951777058 1.82359676538832 0.959891086178127 1.76915928357071
409	1.25113532899441 1.76098830500179 1.02862751433183 1.82949503598892 0.981583096173848 1.58581689028478
410	0.80107585433217 1.84083329875147 1.90903841482961 1.78966507727071 1.40468634540779 1.59376692895307
411	1.36755299921732 1.75944620505845 1.18320810798807 1.86822859006035 1.29032278999257 1.67212542611574
412	0.61366253681877 1.74494990506846 1.17211983122711 1.88136163896106 0.726336239179969 1.75000748344596
413	0.782328520582647 1.81661188574501 0.954276117278727 1.65228930437755 0.893649503724918 1.61449320490416
414	1.63999583454696 1.76245586678275 0.792341886156617 1.77516593278971 0.915487582289474 1.61902403665874
415	1.50054161321864 1.60937012899413 1.38880082448699 1.86228287815377 0.949820376252234 1.95705656863605
416	1.0979263848585 1.75132214539223 1.02503001952129 1.7175211380188 1.39998913933919 1.49667469925035
417	0.734655600070493 1.80249875441109 1.06161817690902 1.83193553709343 0.302219850524517 1.71464890877157
418	0.528471559579505 1.72345187081303 1.28218912222125 1.67020873508971 1.67646939899624 1.55505697004435
419	0.856987561529597 1.8071177380522 1.14814069823313 1.82206851910173 0.787224911366356 1.60640705649844
420	0.703816713406552 1.7126049211972 1.48265266165748 1.77094684941766 0.985386689954437 1.60094137945171
421	1.31329175799343 1.88826930698496 0.902199877687673 1.73630224694719 0.925538152476451 1.51066473728095
422	0.612138451335188 1.92406512299252 1.11027131524275 1.75498639323175 0.727049063574696 1.51249469530679
423	1.69069351294537 1.85840253178 0.442728813764695 1.75807996187838 1.30043600619919 1.22298079941337
424	1.15148540960771 1.83404836091873 1.21700527631939 1.86888650600557 1.56243563459274 1.36046493147688
425	1.19537548942756 1.89871782057823 0.845867643208213 1.78008204652587 0.519503510623318 1.49915246141987
426	0.802029897328919 1.77039127619374 1.28756210324009 1.84483097284747 0.845578418681058 1.6918739534605
427	0.722465778747424 1.80262063256258 1.13687008614109 1.77895990717574 1.05390958055088 1.51436581477899
428	0.851100151022796 1.80962955844497 1.16230914260029 1.85759418825046 0.426146119677936 1.63526680187871
429	1.08407345444172 1.70383144254956 1.71200662582 1.9853276686057 1.0366037581981 1.67254104691393
430	0.756269710633558 1.72693166435795 1.66071320731622 1.65097629487356 1.69528657607786 1.62556324054589
431	0.895873762814021 1.83136313107492 0.94006432369438 1.71624826710586 0.704001380777125 1.56768299415362
432	1.97492704127392 1.80826231682223 0.840677822363811 1.80566924563961 0.849004329057479 1.58553668434263
433	1.01729439400556 1.81802091379131 1.18384967049814 1.79619633307337 0.903754068106543 1.61736076132911
434	0.48528994667285 1.70886328275387 1.46350213077332 1.79535405090668 0.337148435681423 1.90994950096716
435	1.17062291911494 1.82172079632189 1.18169166077942 1.90458519185961 0.507694263713317 1.83172602490761
436	0.22966678801977 1.83714858728084 1.125006475104 1.84089219971181 0.511836855563851 1.66923533693069
437	0.291840280046984 1.86816456464987 1.07114776789628 1.63001460001849 0.785170910185867 1.69286205149349
438	0.96659239219756 1.65145341386069 1.73643862630828 1.94357832147216 1.14239780637421 1.76630505162841
439	0.519774336066026 1.80202841211152 1.22686747701659 1.8044364075418 0.65849824616565 1.54484300003642
440	0.610420618706823 1.76888506003585 0.821256948809041 1.77231669215066 0.472856201263313 1.63723646668458
441	0.410068096993906 1.71007195627547 1.21026767931428 1.90909156920353 0.721509583198665 1.59895404655963
442	1.03121790642482 1.75324116326316 1.10040029206899 1.84624882609897 0.391370251559982 1.90893166715787
443	0.674182961112328 1.7125279252061 1.74748690152792 1.99892979412857 1.70508644974202 1.46358710166766
444	0.421559875473721 1.92534604435168 1.19967707547349 1.84256533159236 0.540076575288169 1.57137921941665
445	1.23675038506585 1.7663574115318 1.22798845347518 1.84875726446607 1.4629910416566 1.54568087703132
446	0.873914673507746 1.71939321619129 1.5397191134495 1.82373744933469 1.21604655502175 1.67573871260505
447	0.855241308847307 1.68357881671718 1.22667731990077 1.72128479526322 0.902282484031724 1.88624760904302
448	0.388293155644914 1.8663297545543 1.24171707569454 1.88576301999251 1.2427608951526 1.36738399753109
449	1.78844141287906 1.75050073929763 0.902028402440085 1.65259855791797 1.72533308042085 1.48925699698114
450	1.29575937800691 1.70679180781202 0.82198319096099 1.60523534070592 1.17009466643425 1.70558382222041
451	1.57038472940667 1.53048883434449 1.33424150765395 1.74934033490716 1.36738800531612 1.71564960595211
452	0.960852252747655 1.71407976689031 1.50541583307071 1.96214922198056 1.20055318021543 1.6469020840768
453	1.0129429546723 1.74541224971978 1.80831613604541 1.67106325596362 1.76310681434084 1.63644792630347
454	1.0303853753213 1.89671649825851 1.14219361212869 1.81843364737222 1.42122755494099 1.51555968560103
455	1.23681494202398 1.70262932355761 1.28611187412633 1.80759738299101 0.789152890051738 1.82667629612451
456	1.24355841655927 1.6729174307259 1.37430578348966 1.93727432222286 0.610800857576764 1.85895194443355
457	1.41525712814485 1.86287350988715 1.4413859724382 1.84465072579776 1.47508781890248 1.40166981767982
458	0.657502547366667 1.95496414472912 0.972903993346235 1.71835643094353 1.12888422709608 1.37168271092462
459	0.203994410853947 1.92005206086191 1.16961859442461 1.70938620031389 0.863644109222908 1.68699834670203
460	0.967960662925158 1.68827072251156 1.02752222911652 1.8366692263128 0.586613222142657 1.80768345705028
461	0.903827587669997 1.88470427040663 1.07497336269393 1.73270259187497 1.166014115891 1.41288303910884
462	1.08502540899491 1.64853194028619 1.02076441861306 1.58122265645581 1.02384170434802 1.64408080309785
463	1.5770399607312 1.9458246077563 1.10414597426669 1.75234717209963 0.953276440471912 1.54470967801043
464	1.62965207422334 1.76831359509897 1.10848216411345 1.82659653818152 1.42621848221053 1.35369368735528
465	1.23774425733859 1.85102211632364 1.00855311553865 1.86189372787109 0.848371280778698 1.55649862324242
466	1.74478036951536 1.70599995755839 0.525677853019125 1.73740625292978 0.558006948229356 1.79213012889837
467	0.633035369139579 1.89507421268799 0.980353339807105 1.61345598448298 0.844896564675599 1.59099833698706
468	0.363256951917221 1.88621121094259 0.847279882749272 1.83088001438782 0.51184307392049 1.44796138164627
469	0.487853333452935 1.77433859344821 1.42766816598165 1.88970142668115 0.550563524679249 1.68734931562534
470	1.95538358909004 1.6767314508347 1.31878053119752 1.81989009412742 1.80539525350943 1.35396986694843
471	0.525196270048593 1.71242018260027 1.50523361801478 1.9586678170416 0.416333061747199 1.71978590580632
472	1.17681698435095 1.81519365628838 1.1673693796366 1.72492767194268 0.524765066192165 1.67072479887598
473	0.683372261953375 1.80240352363154 0.967711804327469 1.77060830023458 0.495141095560123 1.89342344466765
474	1.02015785786401 1.77774988294132 0.964275988577385 1.7849565091296 0.501951170186737 1.75959932365727
475	0.413886257677839 1.79613760655799 1.35295186032809 1.73107531987899 1.14221751850425 1.52712593840783
476	0.4667381299219 1.69448124881124 1.64111880329712 1.86515117502005 1.10197459032314 1.67603438595972
477	0.31825291818411 1.58232977538701 1.6206225285553 1.65492408751688 0.954233396519072 1.80461117341542
478	0.863192807000965 1.77956812881412 1.19987131355662 1.89990443294048 0.830747710328629 1.61947581399082
479	1.17417728577285 1.73436253658071 0.461382270525987 1.7051198687307 0.627669996769136 1.74226112313701
480	0.712105469912153 1.83179654708888 1.12222555990065 1.80775213924639 0.637962259919035 1.58425863178097
481	0.600210052707671 1.80041651853523 1.44372035146952 1.97498361578875 0.714293775402511 1.53193719455379
482	1.69584959793144 1.82653791577983 0.681058835413623 1.76903947697148 0.686815941172384 1.4877043064152
483	0.674674355763537 1.8291506699967 1.22949909038573 1.77292547954111 0.228230505111478 1.71845944109568
484	0.480307885000582 1.55517520347408 1.29201588256284 1.78325390440328 0.53216295605245 1.96659057122116
485	1.02776327058275 1.76173307581628 1.2607079277499 1.7372161395212 1.51446523321026 1.44147706365747
486	0.603508328428801 1.91584364034396 0.891919154718046 1.79736616291388 0.402712194322049 1.6112102536319
487	1.16533702728573 1.70004661127718 1.48807012113218 1.81542015609332 1.60803285067172 1.55272150250762
488	0.997283769157042 1.80858554905276 1.21117662790826 1.80501883402967 0.996730316480749 1.49459418479118
489	1.59844113283382 1.75152415032286 0.915791796222075 1.8212817982192 1.64168236840341 1.38214302489933
490	0.235399107867589 1.90780955370343 1.10090841811263 1.68171253731269 0.85291976845451 1.57500028523755
491	1.06514165448104 1.76161627127383 1.31508967918974 1.75549235875557 1.29192644928602 1.59020310276574
492	1.05612162286961 1.78682952511126 1.29920241369473 1.76199990193229 1.41298990619413 1.43752984945952
493	0.960072322001865 1.71393597636218 1.00968390898101 1.66045846021758 1.23602447151612 1.45406277516623
494	0.391482159589426 1.75285756596548 1.48592984190458 1.77562105958152 0.686809177165835 1.75216020917238
495	1.33302133353389 1.6785245372206 1.37375821467016 1.78793511142421 1.04158562746532 1.74621811439293
496	1.29699159266978 1.70525371482116 1.05072969022541 1.75405686644819 1.21438099850937 1.54970052694059
497	1.34610643211256 1.81836609223641 1.49346354125144 1.76776346521273 1.85984793129943 1.43365657723699
498	1.09140474725369 1.68026627842212 1.26581253796543 1.79351220101065 0.483155086703293 1.94598163285355
499	1.72700991014483 1.70923064676882 1.13511544881696 1.71216919642252 0.928336382252934 1.73424532498005
500	0.331770740344362 1.76040970879868 1.44518522457576 1.84449977047987 0.70772452389525 1.74383769581499
501	1.41010522213208 1.85917636745095 1.16960250018705 1.83309139826461 0.870736060070963 1.60744301105983
502	0.825702999816952 1.81944278028005 1.27611779271289 1.76857429694809 1.36799599238285 1.36605665877447
503	0.613602399579211 1.83387480482471 1.22020675221491 1.73105562698703 1.09800458157805 1.64675221357848
504	1.03203319955219 1.77604636176103 0.857042113696826 1.65384759834805 0.883377963684512 1.51249333278184
505	1.69249185709952 1.55538769877904 0.842216526339972 1.67919025070181 1.30262792499877 1.72133072520954
506	1.63716783533745 1.71245185042876 0.878610336670881 1.88514658187695 0.568362587706926 1.8146496497199
507	0.249266193688103 1.80743199950765 1.20174382917962 1.78650993414802 0.457015145906719 1.68375320387613
508	1.26044664408785 1.91958281953885 0.739803410886884 1.60636536158193 0.886222856752396 1.39961074153339
509	0.398526676240439 1.60487579199248 1.60225766293004 1.53477024093949 1.39819949650067 1.60909614252465
510	0.511170202062333 1.81770309502488 1.32866014674688 1.8568607728753 0.86042234744148 1.58740527387455
511	1.29227079279344 1.86034044843924 0.384192887839765 1.55274465892841 0.653329890058442 1.619956193147
512	0.57179793235106 1.71718300531993 0.908442809227727 1.70146992717636 0.38807916080105 1.87729253231171
513	0.772389367282482 1.66367570938573 1.60272502753668 1.89900589904896 1.49803942452402 1.54953487725538
514	1.22194902674469 1.81370623660389 1.09266019460466 1.77152652134458 0.664298209626917 1.566620145334
515	1.66296825317493 1.61487799062887 0.719130906854142 1.41111368740151 0.935553598229576 1.90330050014492
516	0.957158271368233 1.82373554911661 1.15372211900694 1.7603608981928 0.983258516709855 1.63485193948771
517	1.31825466299199 1.83197004693248 1.0371825288394 1.86326294160432 1.03133601039076 1.51120488997146
518	0.271662929610582 1.80604453983388 1.46201405680669 1.68073528432245 1.52836577682046 1.30327431731388
519	0.781515579295904 1.72955258959128 1.0619703933084 1.78671473562839 0.861834694267777 1.76567312296825
520	0.444299325218912 1.65715119634495 1.68509979786776 1.60909587320045 1.80413757114208 1.59676540737386
521	1.25869084040435 1.7320775874267 1.10287973747302 1.70955259579868 1.23757556876244 1.63493346097694
522	0.869527415609959 1.8631253956281 1.02512483260227 1.70722593791959 0.925707674679797 1.53929754577266
523	0.385003784016707 1.8556021728576 1.73712838588044 1.87112545613393 0.607421671747965 1.82981796663422
524	1.88928787525876 1.89565147740991 0.788080788811621 1.99616125052363 0.449912642223216 1.63342632398596
525	0.769649276039203 1.8279034588507 1.06240644650895 1.9606783593488 0.440728946091792 1.66284508350839
526	0.880336342655982 1.77728095341106 1.10092328636745 1.83968615876214 0.742809568128397 1.62139542730674
527	1.1381167524909 1.78927114517588 1.00559549350979 1.95490852528693 0.773175007184419 1.48045457945482
528	0.850482266358849 1.76343828327304 1.17373489584765 1.88281995632783 0.385595384657929 1.76803595115009
529	0.425752971867899 1.80345709399807 1.88489024458717 1.84234518652397 1.47030781272376 1.48516836426981
530	0.958516553870828 1.80341560275975 1.02059718690805 1.84134878453689 0.785728909568848 1.54595934095673
531	1.11638203474329 1.87364765981261 1.23824200861354 1.78089724924263 1.20455134861941 1.43402909892223
532	0.807804058317329 1.90928945315608 1.20584233155185 1.83871996527005 0.901437776309566 1.42806904317943
533	0.461732082242947 1.75319636463421 1.93952050144652 1.81415774934494 1.78825229507047 1.28918361920682
534	0.762478046262296 1.86979719349331 1.27537431176206 1.79928571041543 0.972231256501143 1.55571774238853
535	0.974800791123758 1.80308295515425 1.33453072652935 1.87830034368452 1.38176679915491 1.34922047971193
536	0.500248475289481 1.77364290417819 1.73822575708511 1.82142515749366 1.69855913130269 1.54969932570344
537	0.811984279464339 1.88588941562137 1.47442352921791 1.85635051416644 1.09493681499645 1.40570139491049
538	1.17131727861836 1.8703194746866 0.920383971091176 1.74415946118725 1.077032852724 1.52843394024559
539	0.408910691389391 1.85145403230386 1.39447204823641 1.79136719328537 1.10748997338056 1.65358773263642
540	0.648733746970965 1.63077454859715 1.2598095245462 1.77659962186269 1.0503642245972 1.64296063837865
541	0.599334212127161 1.72397484912448 0.770401386955715 1.84514266783049 0.662532859802351 1.61088881874678
542	1.16751565293696 1.64687400831076 1.58093429597184 1.95345603134947 1.36455242200441 1.66416340061558
543	1.33318668282354 1.74297529782551 1.26239701638875 1.82681145580121 1.29329642517308 1.63601644409343
544	0.20066280484095 1.6669039796137 1.75553024721498 1.9831289997842 0.746253318661766 1.72282654798922
545	1.69998092661244 1.88375308061432 0.975136338326716 1.86587964081008 0.601768949908738 1.68713975451311
546	0.263091125939631 1.78082521459298 1.30530824504525 1.79907161562463 0.254695550237462 1.74953703608358
547	1.15323813203954 1.86598371976469 1.22834605595608 1.7294218811377 1.48549581378401 1.36399764731709
548	0.898676113940328 1.97067575317612 1.15476620038521 1.86547932253633 1.2056196325163 1.2827821133249
549	0.842959335775291 1.77922560033143 1.07703536110105 1.74843201822817 0.778616466755859 1.72987622840182
550	0.784082549221855 1.67773558718074 1.12571727611975 1.70993824804498 0.346189262553269 1.89396536827694
551	0.74613788721893 1.84810243884187 0.92492131332983 1.78146513156863 0.463642452534058 1.68695184430305
552	1.1652658393346 1.88245055052248 0.987878179036491 1.78241831283082 0.752881129275504 1.57459019797802
553	1.76742602978708 1.93364698760334 0.699951548784399 1.79188400257683 0.902244032052472 1.43821608092825
554	0.706318129213676 1.92870059372057 0.960781472781442 1.94496354849345 0.353732745539808 1.54994194871325
555	1.50780593617413 1.69264162814473 1.12526187905329 1.84117379075889 0.899641296170465 1.84400627120113
556	1.25512338608239 1.74913289435588 1.26873572461773 1.71358655959721 1.65314615558566 1.58805409697125
557	1.04818682659378 1.71821408380942 1.06796110764464 1.94409839264693 0.675500592791373 1.61864206782708
